닉네임,댓글,좋아요수,날짜
MinsooGo,"오늘 영상은 가정의 달 5월을 맞아, 
50대 60대 70대 분들께 도움이 되길 바라는 마음으로 특별히
사랑하는 엄마 아빠 이모 삼촌 고모 고모부님들을 위해 준비했습니다! !

50대 이상이라면 근력운동이 필수긴 하지만 현재 상태에 따라
무엇보다 유연성과 발란스트레이닝을 통해 부상 예방이 필수예요!
차근차근 준비운동과 함께 근력 및 코어강화를 기를 수 있는 동작이니
함께 해 보시고 주위에 함께 운동하고 싶으신 분들과 나누시면 좋을 듯 해요.

""사랑하는 부모님, 스승님들 감사합니다.""

▶무릎통증 하체운동
https://youtu.be/pXAwknasexk
▶허리통증 완화운동
https://youtu.be/YotjfsiCyE0
▶어깨통증 완화운동
https://youtu.be/C7vm51uYHrI

저의 신간 다이어트 동기부여 운동 에세이 
""일단 21일만 운동해보기로했습니다"" 가 드디어 나왔어요! 
오래 기다려 주신 고팸님들 너무 감사합니다🙏
아래에 신간과 제 온라인 클래스 링크 걸어둘 게요. 
코로나가 한참인 요새, 다 함께 제대로 맘잡고 운동 해 봅시다!!  

▶ 다이어트 운동 동기부여 #운동에세이 : 일단 21일만 운동해보기로했습니다
https://bit.ly/39OcjHN

▶ 운동습관 만드는 #운동플래너 : 라인프렌즈와 함께하는 하루운동 플래너
https://bit.ly/3b2BUOr

▶ 고민수의 8주 온라인트레이닝 #GOHIIT 
http://bit.ly/2FZJx7Y

▶ 인스타그램@minsoogo
https://instagram.com/minsoogo

▶고민수블로그
https://blog.naver.com/minsoo_go

다이어트의 완성은 건강한 습관을 만드는 것! 대한민국 모두가 건강해 지는 그날까지!

다들 열운하세요 ♥
궁금한 점은 댓글로! 채널구독과 좋아요도 잊지 마세요  :)",6개,2020. 5. 18.
스마트,"이소룡 힘의 근원.. 코어근육..
그는 하루종일 코어만 단련했다 한다.",3개,2020. 5. 18.
알통달통TV운동하는여자들,어무이를 위해❤❤,2개,2020. 5. 18.
조은혜,민수쌤~ 말도 잘 하시고 넘 예쁘네요 ~ 부모님들을 위한 영상 넘 감사해요 열심히 해 볼께요~ 좋은영상 항상 감사 합니다~^^♥,2개,2020. 5. 18.
즐거운일상,감사합니다. ♥♥,2개,2020. 5. 18.
예리한생활,엄마 아빠에게 바로 링크 전송 완료!!!! 민수님 언제나 감사합니다 :),1개,2020. 5. 18.
엄가야트리,굿~~~,2개,2020. 5. 18.
YeonginJo,민수샘 너무 좋아요! 코로나 잠잠해지면 민수샘 수업 듣고싶어요~,1개,2020. 5. 18.
JiH,"Definitely ,you know me! 고마워요 민수쌤 ❤️
어제 가드닝 넘 많이해서 오늘 운동 쉬려고 했더니 해봐야겠네요",1개,2020. 5. 18.
최고의강사,"저도 야무지게 말하고 싶어요 
연습 많이 하시고 찍으시는듯 최고",1개,2020. 5. 18.
최고의강사,"저랑 마인드도  같은듯
정성을.다하는게 중요^^ 국민체조가 최고의 운동입니다",1개,2020. 5. 18.
오지희,강사합니다^^,1개,2020. 5. 18.
현현,"민수쌤 전 꾸준히 여름준비day1~10까지 돌려가며 운동을 해서  군살들이 정리가 되고 살이 좀 빠졌는데 지인들이 힙이랑 허벅지 살 너무빠져 비실비실 한다고 제가 원래힙이랑 허벅지가 가는 체형이라 더 빠졌는데 전 뱃살은 안찌고 힙이랑 허벅지가 좀 근육이 많고 튼튼했으면 바램입니다 어떻게 해야하나요 
전 꾸준히 홈트해서 몸 유지하고 싶어요",1개,2020. 5. 18.
요정규리짱,마무리 스트레칭 겟~~!,0개,2020. 5. 18.
a모란,"50대이상 생각해주시니
눈물나게 감사합니다.
예뻐요~♡",0개,2020. 5. 18.
정멜라니,"띠리리리 ~~구이여운 민수쌤
^^  쌩유우",1개,2020. 5. 18.
박민선,"흑흑 발목, 손목 염증으로. 운동 손놓고 2주가 지나고 이거라도 따라해봤습니다. 감사하빈다",0개,2020. 5. 18.
물가자미,언니 제 체력 50대같으니까 따라할게요,1개,2020. 5. 18.
현민,무릎강화 운동도 올려 주세요,0개,2020. 5. 18.
갓트롬푸,"걷거나 달릴때, 오른쪽 발목이 내회전 되는데 잡는방법 없을까요? 불안정해서 불편하네요 ㅠㅠ
통증은 없는데 족저근막염 앓고 나서 그런는건지 언제부턴가 그러네요",0개,2020. 5. 18.
임혜영,👍👍👍,1개,2020. 5. 18.
