닉네임,댓글,좋아요수,날짜
ShootforLove슛포러브,"여러분 안녕하세요!! 지금까지 <신의 한 수 : 방과 후 트릭> 프로젝트를 사랑해주시고 넘치는 애정으로 정말 정말 소중한 댓글들을 많이 남겨주셔서 진심으로 감사의 말씀을 드립니다ㅎㅎ 지금까지 50여편에 육박하는 신의 한수 콘텐츠에 애정을 가지고 많은 관심과 응원을 보내주셔서 정말 정말 감사했습니다. 여러분의 응원 덕분에 즐거운 마음으로 콘텐츠를 만들 수 있었던 것 같습니다. 감사합니다.


마지막편에서는 선수들의 싸인볼과 싸인 유니폼 액자를 선물로 드리기로 했는데요!




정말 정말 많은 댓글 중 랜덤추첨기를 통해 선정된 당첨자는 바로….




두구두구두구두구….




싸인볼은


김진경님 
주동석님 
All My BRICKS님 
임하랑님
한동헌님
입니다!!


그리고 유니폼 액자는 


이이이110 님
mercury Rory님 


입니다!!




선정되신 모든분들께서는 슛포러브 공식 이벤트 계정인 event@bekind.co.kr 로 메일을 보내주시면 감사하겠습니다! (저희가 실제로 댓글을 쓰신 분이 맞다는 본인 확인 절차를 거쳐서 싸인볼을 발송해드리도록 하겠습니다~!!)




신의 한 수 마지막 편의 이벤트에 당첨된 모든분들 정말 정말 축하드리고요ㅎㅎㅎ 이번 이벤트에 선정되지 못하신 많은 분들에게는 정말 정말 죄송하다는 말씀을 드립니다ㅠㅠㅠ 신의 한 수 는 끝났지만 저희 슛포러브에서 계속해서 재밌는 이벤트로 보답하도록 노력 할테니 앞으로도 많은 사랑과 관심 부탁드립니다!! 




<신의 한수 : 방과 후 트릭>은 이렇게 마무리를 하게 되었습니다. 저희도 정말 많은 콘텐츠를 만들었지만 이렇게 장기적으로 한 프로젝트를 끌어갔던 경험은 처음인 것 같아요. 그래서 더 걱정도 많았고 두려움도 많았지만 여러분들이 계속해서 응원해주시고 용기를 불어넣어 주셔서 이렇게 잘 마무리 할 수 있지 않았나 하는 생각이 듭니다…! 지금까지 <신의 한수 : 방과 후 트릭>을 사랑해주셔서 진심으로 감사하다는 말씀을 드리고 저희는 더 재밌고 새롭고 의미있는 콘텐츠로 돌아오도록 하겠습니다!!!!!




감사합니다 ㅎㅎㅎㅎ",30개,2020. 5. 7.
dhk,"이거 진짜 TV에서 정규 편성되면 좋겠다.
슛돌이는 너무 어린친구들이 나와서 개인적으로는 월클FC가 더 좋음
그렇다고 너무 예능식으로 하지 말고 딱 월클FC정도로만 하면 좋을것 같다고 생각함",239개,2020. 5. 7.
만세,5:38 인트로.. 바쁘신분들,31개,2020. 5. 7.
낙타큰,6:15  분위기 초박살날뻔 ㅋㅋㅋ,61개,2020. 5. 7.
LeoKim,2:52 짤로 괜찮을듯,20개,2020. 5. 7.
BODANANsb,내가 사는동안 한국이 우승하는 날이 오길,103개,2020. 5. 7.
BruceWayne,개인적으로 신태용감독님 예전에 조광래 감독님 진짜 국대 맡는 시기가 잘못 되었을뿐이지 충분히 더 잘 할수 있는 분들이였슴ㅠ,10개,2020. 5. 7.
김성연,언론이 잘못하긴했지.. 감독이 머 쫌할려면 이미 기사내서 사람들 기대감 올리고ㅋㅋ 실패하면 감독부진 및 감독교체 기사나올리고ㅉㅉ,10개,2020. 5. 7.
smb,"트릭좌: ""유소년이 답이다""",7개,2020. 5. 7.
조휘준,코로나만 아니었으면 시즌2나왔을꺼같은데 정말 진짜로 너무아쉽다 빨리 세게가 회복되길 애들아 힘내!! 월드컵우승하는날까지!!!!!,30개,2020. 5. 7.
뽀로로네남극마을이장,"시리즈 계획하신 슛포러브 계획팀, 아시아나, 넥슨, 초록우산 어린이 재단, UK EnC, 르노삼성 스폰서 기업들, 슛포러브 PD/카메라맨 분들, 신태용 감독님, 김해운 코치님, 김민구 코치님 그리고 윤영구 스타우터님, 그리고 우리 월클FC 선수들 모두 수고하셨습니다!! 기회가 된다면 2탄도 보고 싶네요 
월클FC선수들 빨간 옷 입고 그라운드에서 뛰는 모습을 보게 될 날을 기다리며....


월클!!!!!!",29개,2020. 5. 7.
권별이,"정말 신의한수 출연진들 , 제작진들 너무너무 수고 많으셨고 되게 유익한 프로그램 남겨주셔서 감사합니다 히히 덕분에 힐링 많이 했우욤 !!",3개,2020. 5. 7.
임시현,꺄오오오오옹 구독 필수☆ 슛포러브 힘내라 힘!,2개,2020. 5. 7.
띵커,우승할수 있는 방법 손버지 축협회장 새우고 유소년부터 싹 바꾸면 가능,8개,2020. 5. 7.
이우주,시즌 2 기대해봅니다,68개,2020. 5. 7.
일상종범DailyJongbeom,진짜 신의 한 수 처음부터 끝까지 행복하게 봤습니다 :)  아이들 많은 부담 있겠지만 앞으로도 즐겁게 축구하는 모습 보고싶어요! 화이팅!,1개,2020. 5. 7.
