,youtube_id,comment,like_num
0,,1:03초 밑에만 보고 개깜짝 놀랐네,16개
1,부산범고래,1:02 에 석꾸축구에 왜 욕이 있지? 했네ㅋㅋ,23개
2,앙기뫼찌,"안녕하세요 아이오싸커 플레이어들 중 한명입니다.
맞습니다 퀄리티가 다소 낮은거, 하지만 이런 장르의 게임은 없어서 저는 계속 하고있는 것 같습니다.
이런 게임과 유사한 게임은 피파20 프로클럽이나 선수키우기죠. 하지만 아이오싸커는 무엇보다 3인칭 시점으로 캐릭터를 직접 조종하여
축구를 한다는것이 엄청 큰 메리트 같습니다. 게임을 하면서 클럽을 들어가 리그나 친선경기도 할수있죠.

또, 제 유튜브 채널에 오시면 게임영상도 확인해보실수 있습니다.

게임오셔서 한번씩은 플레이 하는것을 추천드립니다.

게임 다운로드: https://store.steampowered.com/app/673560/IOSoccer/
네이버카페: https://cafe.naver.com/iosoccerkr
한국 아이오싸커 공식 디스코드: https://discordapp.com/invite/bshJ9bc",8개
3,험멜축구아카데미축구하는김선생,ㅋㅋㅋ이게모람!ㅋㅋㅋ축구게임이 아니라 공이랑 춤추는것같은데?ㅋㅋ,7개
4,OvuvuevuevueEnyetuenwuevueUgbemugbemOsas,저 이게임 500시간 유저인데 안그래도 이게임 하는사람들 별로 없었는데 해주셔서 감사합니다 ㅜㅜ,28개
5,쓰래기,"2260시간 유저입니다 퍼뜨려주셔서 감사합니다 
근데 이거보고 게임하러오셔도 고인물들 판치고다니는게임이라 재미도없을거고 하신다면 응원하겠습니다 유일하게 한국서버는 핑차이가 없고 마우스클릭마다 공이따라오는편이라 외국서버보단 한국서버에오셔서 게임하시는데 더 편하고 재밌습니다",6개
6,stacker구름,"석꾸형 밖에서 축구를 못 하니까 아쉽다...
형이 영상에 노력하는 모습이 너무 고마워!
앞으로도 열심히 영상 재미있게 올려줘!
석꾸형 홧팅!",4개
7,팟수,한순간에 망하네 ㅜㅜ,3개
8,도헤아의축구일기,와 업사이드도 있네요 ㅋㅋㅋㅋㅋㅋ 신기한 축구게임이 많군요 잘봤습니다!,1개
9,페빌,2:29 파란색 유니폼 공받는 선수 이름:바이러스,0개
10,YoutubeBrown,"이 게임이 한국 서버에서는 핑이 괜찮은데
유럽서버로 가셔서 핑차이때문에 힘드셨나보네요",4개
11,KANGHYUN,피파온라인4 해주세요!!!!,6개
12,정재영,자꾸  줄고았어....ㅠㅠ,1개
13,짭경호,이 게임 진짜 어려운데 ㅋㅋ ㅜㅜㅜ 고인물 게임...,0개
14,효슼흐,진찐 석꾸님은 뼛속까지 진골 축빠시군요ㅋㅋㅋㅋㅋㅋ,0개
15,승구광구,축구합시다!ㅋㅋㅋㅋㅋ,0개
16,TVN솔드,1분2초 잘못읽음ㅋㅋㅋ,0개
17,만그리즈,심심하죠ㅠㅠ,0개
18,민준유튭,요즘엔 축구게임 자주하시네요ㅎㅎ,0개
19,김지선,석꾸님  배그도 해주세요!  석꾸님이 배그하는 영상도 자주보고 싶어요ㅠㅠ,0개
20,김두군,석꾸축꾸화이팅,1개
21,레드윙즈블루윙즈,드림리그사커20이라고 게임이있는데 정말 제미있어요,1개
22,우우우주,썩구축구 너무 재미있어요.!!!! 구독도 눌르고 좋아요도 눌렀어요 저도. 축구 좋아요.!!!!!!,0개
23,손흥민,석꾸님 구독자가 계속 떨어지네요 ㅠㅠ,0개
24,김수근,코로나19 끝나면 프레데터 20.3도 리뷰해주세요.,0개
25,조비,오 ㅋㅋㅋ 드디어,0개
26,김학모,1:3초에욕일뻔,0개
27,슈퍼히티드,진짜 석꾸는 실축만해야겠다,0개
28,파이어닷컴,Fifa20 선수키우기 많이 아래 버전 인듯ㅋㅋ,1개
29,정지후,ㅋㅋㅋ,0개
30,YoutubeBrown,아이고 망해가는 아이오사커를 살려주시러왔네요 ㅋㅋㅋㅋ,10개
31,mongo,514빠,2개
32,손흥민,1:04초에 욕한줄,0개
33,남재규,석꾸 님   머리카락을  자르셨네요,1개
34,FuballClubGelsenkirchenSchalke04eV,아무리 봐도 동네축구온라인인데요ㅋㅋㅋㅋ,0개
35,JohnSmith,European Gang over here.,1개
36,홍현아,지금은 축구 신청 할수 있나요??,0개
37,멜론쥬스TV,석꾸님 오픈채팅되나요?,0개
38,1축구좋아,갑자기 게임유튜버가 된 석꾸축꾸!!,0개
39,펑오케이,석꾸축꾸   구독자가 줄어들고있어ㅠ,0개
40,changseo7wow,석꾸축꾸는 언제나 꿀잼,0개
41,유혜란,"석꾸님 드림리그사커 2020 해주세요 
정말 재미 있습니다",0개
42,유만짱,석꾸님 람꾸님 피파온라인4 실력 늘었어요?,0개
43,최원준,1:03 나만 ㅅㅂ 이라고 읽었냐,0개
44,nba농구의제왕,석꾸축꾸 화이팅,0개
45,전해원,피파4 해주세요,1개
46,짱OAOAOAOA,형 피온4도 해줘,1개
47,장재윤,1:02이거나만 ㅆㅂ이라읽음?,0개
