닉네임,댓글,좋아요수,날짜
Cookingtree쿠킹트리,"*자세한 레시피 설명은 유튜브 자막 기능을 켜서 확인해주세요~
맛있는 연유 크림을 넣어 돌돌말은 폭신한 롤케이크를 만들었어요~
시트를 말기 전 연유를 살짝 바르고 말아서 더 촉촉하고 연유 맛도 더 많이 나서 훨씬 풍미가 좋더라구요~
시트가 정말 폭신하고 부드러워 롤로 말기에도 좋고 입안에서 사르르 녹는 느낌도 정말 좋았어요~
윗면의 구움색도 예쁘게 나오고 매끈하게 갈라지지 않고 잘 말아지더라구요~
심플하지만 정말 맛있어서 자꾸만 먹게 되는 롤케이크랍니다~
 
시청해주셔서 감사합니다~♥
Thank you for watching~
 
▶영상을 좋게 봐주시고 좋은 마음으로 제안을 주시는 건 감사하지만
   자유로운 영상 제작을 위해 광고와 협찬 등은 받지 않고 있습니다~^^
 
▶Community Subtitles
 
If you can translate into another language,
I would appreciate it if you could use the video Settings subtitle add-on to add subtitles to this video~^^
다른 언어로 번역이 가능하신 구독자님들께 도움을 요청드립니다~
비디오 설정 자막을 추가 기능을 통해 자막을 추가 해주시면 감사하겠습니다~^^
 
▷인스타그램 : https://www.instagram.com/cooking_tree/
▷블로그 : http://blog.naver.com/winterhaha",56개,2020. 5. 19.
ITsmeNL,"This is for the people that don’t use grams.

-Cake
5 egg yolks
1/4 cup of sugar 
Pinch of salt
1 tsp of vanilla extract
1/3 cup vegetable oil
1/2 cup of milk
2/3 cup cake flower
1/2 tsp of baking powder
-Meringue
5 egg whites
1/3 of cup of sugar 
-Filling
1/2 cup of heavy whipping cream
1/8 cup of condensed milk",227개,2020. 5. 19.
BoBoCooking,"They see me rolling, I'm baking, Patrolling and tryin' to catch me stirring
Catch me stirring, Catch me stirring, Catch me stirring, Catch me stirring",454개,2020. 5. 19.
TeresasSweets,"Note to anyone who makes this: if you’re using a small pan like a 8x8 square pan, be sure to roll it whiles it’s hot. I tried to make a roll cake one time and the cake was very small so when it cooled down the whole cake crumbled! Especially if the cake is very thick.",276개,2020. 5. 19.
Ariel,I wish my hand mixer is that quiet. Mine is as loud as a vacuum cleaner.,186개,2020. 5. 19.
Ariel,That looks so clean. It doesn't even have cracks on the surface,100개,2020. 5. 19.
WineStory,I want my mattress to be like that.,133개,2020. 5. 19.
IsisDiaz,"Finally, a roll cake recipe that's easy to make. Two bowls and that's it! Definitely making it today.",62개,2020. 5. 19.
SHarv,Always save Cooking Tree vids for bed time.. love all the squishing and squelching and crinkle of wrappers and mixing and folding.. so relaxing 😌 I’m sure it all tastes lovely too 😂,53개,2020. 5. 19.
AnnieHu,who else was watching another cookingtree video when they got this notification? #notificationsquad,62개,2020. 5. 19.
KimWendyShotwell,"I hope you can show some secret tips on your videos too or things to avoid or other guidelines to a perfect roll cake. Over all, I enjoyed and liked this video👍🏻👍🏻💯",49개,2020. 5. 19.
dottiemathews,"oh I just adore cooking tree videos. your cake creations are amazing and I just love the cute little ""helpers"" on the side that make your videos extra special! much cooking love to you!!",33개,2020. 5. 19.
